Distance (km),Loss (dB)
0.007087,42.191000
0.007092,42.189000
0.007097,42.188000
0.007102,42.187000
0.007107,42.185000
0.007112,42.183000
0.007117,42.182000
0.007122,42.179000
0.007127,42.177000
0.007133,42.176000
0.007138,42.175000
0.007143,42.173000
0.007148,42.172000
0.007153,42.171000
0.007158,42.169000
0.007163,42.167000
0.007168,42.166000
0.007173,42.164000
0.007178,42.162000
0.007184,42.160000
0.007189,42.158000
0.007194,42.157000
0.007199,42.155000
0.007204,42.153000
0.007209,42.150000
0.007214,42.148000
0.007219,42.147000
0.007224,42.145000
0.007229,42.145000
0.007234,42.144000
0.007240,42.142000
0.007245,42.140000
0.007250,42.138000
0.007255,42.137000
0.007260,42.135000
0.007265,42.133000
0.007270,42.131000
0.007275,42.128000
0.007280,42.126000
0.007285,42.124000
0.007291,42.122000
0.007296,42.121000
0.007301,42.119000
0.007306,42.118000
0.007311,42.116000
0.007316,42.115000
0.007321,42.113000
0.007326,42.112000
0.007331,42.110000
0.007336,42.108000
0.007341,42.106000
0.007347,42.104000
0.007352,42.102000
0.007357,42.100000
0.007362,42.099000
0.007367,42.096000
0.007372,42.094000
0.007377,42.092000
0.007382,42.090000
0.007387,42.088000
0.007392,42.086000
0.007397,42.084000
0.007403,42.082000
0.007408,42.081000
0.007413,42.080000
0.007418,42.078000
0.007423,42.076000
0.007428,42.075000
0.007433,42.073000
0.007438,42.071000
0.007443,42.070000
0.007448,42.068000
0.007454,42.066000
0.007459,42.064000
0.007464,42.062000
0.007469,42.060000
0.007474,42.058000
0.007479,42.056000
0.007484,42.054000
0.007489,42.051000
0.007494,42.049000
0.007499,42.048000
0.007504,42.046000
0.007510,42.044000
0.007515,42.042000
0.007520,42.040000
0.007525,42.038000
0.007530,42.036000
0.007535,42.034000
0.007540,42.033000
0.007545,42.031000
0.007550,42.030000
0.007555,42.028000
0.007561,42.026000
0.007566,42.024000
0.007571,42.023000
0.007576,42.021000
0.007581,42.020000
0.007586,42.019000
0.007591,42.017000
0.007596,42.015000
0.007601,42.013000
0.007606,42.012000
0.007611,42.011000
0.007617,42.010000
0.007622,42.008000
0.007627,42.006000
0.007632,42.005000
0.007637,42.004000
0.007642,42.003000
0.007647,42.002000
0.007652,42.000000
0.007657,41.998000
0.007662,41.996000
0.007668,41.995000
0.007673,41.993000
0.007678,41.991000
0.007683,41.988000
0.007688,41.986000
0.007693,41.984000
0.007698,41.982000
0.007703,41.981000
0.007708,41.980000
0.007713,41.978000
0.007718,41.976000
0.007724,41.975000
0.007729,41.973000
0.007734,41.971000
0.007739,41.969000
0.007744,41.967000
0.007749,41.966000
0.007754,41.964000
0.007759,41.962000
0.007764,41.960000
0.007769,41.958000
0.007775,41.956000
0.007780,41.955000
0.007785,41.953000
0.007790,41.952000
0.007795,41.951000
0.007800,41.949000
0.007805,41.948000
0.007810,41.946000
0.007815,41.944000
0.007820,41.943000
0.007825,41.940000
0.007831,41.938000
0.007836,41.936000
0.007841,41.933000
0.007846,41.931000
0.007851,41.929000
0.007856,41.927000
0.007861,41.925000
0.007866,41.922000
0.007871,41.921000
0.007876,41.920000
0.007881,41.918000
0.007887,41.917000
0.007892,41.915000
0.007897,41.913000
0.007902,41.911000
0.007907,41.909000
0.007912,41.908000
0.007917,41.906000
0.007922,41.904000
0.007927,41.903000
0.007932,41.901000
0.007938,41.900000
0.007943,41.899000
0.007948,41.898000
0.007953,41.896000
0.007958,41.895000
0.007963,41.893000
0.007968,41.891000
0.007973,41.890000
0.007978,41.888000
0.007983,41.888000
0.007988,41.886000
0.007994,41.885000
0.007999,41.883000
0.008004,41.880000
0.008009,41.878000
0.008014,41.875000
0.008019,41.874000
0.008024,41.873000
0.008029,41.871000
0.008034,41.870000
0.008039,41.868000
0.008045,41.866000
0.008050,41.865000
0.008055,41.862000
0.008060,41.860000
0.008065,41.859000
0.008070,41.856000
0.008075,41.854000
0.008080,41.853000
0.008085,41.851000
0.008090,41.849000
0.008095,41.847000
0.008101,41.845000
0.008106,41.843000
0.008111,41.842000
0.008116,41.840000
0.008121,41.839000
0.008126,41.837000
0.008131,41.835000
0.008136,41.833000
0.008141,41.832000
0.008146,41.830000
0.008152,41.828000
0.008157,41.827000
0.008162,41.825000
0.008167,41.824000
0.008172,41.822000
0.008177,41.821000
0.008182,41.819000
0.008187,41.818000
0.008192,41.816000
0.008197,41.814000
0.008202,41.812000
0.008208,41.810000
0.008213,41.808000
0.008218,41.805000
0.008223,41.803000
0.008228,41.802000
0.008233,41.800000
0.008238,41.799000
0.008243,41.798000
0.008248,41.796000
0.008253,41.793000
0.008259,41.792000
0.008264,41.790000
0.008269,41.788000
0.008274,41.786000
0.008279,41.784000
0.008284,41.782000
0.008289,41.780000
0.008294,41.777000
0.008299,41.776000
0.008304,41.774000
0.008309,41.773000
0.008315,41.771000
0.008320,41.769000
0.008325,41.767000
0.008330,41.766000
0.008335,41.764000
0.008340,41.763000
0.008345,41.762000
0.008350,41.760000
0.008355,41.758000
0.008360,41.756000
0.008365,41.754000
0.008371,41.752000
0.008376,41.750000
0.008381,41.748000
0.008386,41.746000
0.008391,41.745000
0.008396,41.743000
0.008401,41.742000
0.008406,41.740000
0.008411,41.738000
0.008416,41.736000
0.008422,41.734000
0.008427,41.732000
0.008432,41.730000
0.008437,41.729000
0.008442,41.727000
0.008447,41.726000
0.008452,41.724000
0.008457,41.722000
0.008462,41.720000
0.008467,41.719000
0.008472,41.717000
0.008478,41.715000
0.008483,41.713000
0.008488,41.712000
0.008493,41.711000
0.008498,41.709000
0.008503,41.708000
0.008508,41.706000
0.008513,41.705000
0.008518,41.702000
0.008523,41.700000
0.008529,41.698000
0.008534,41.696000
0.008539,41.694000
0.008544,41.692000
0.008549,41.690000
0.008554,41.689000
0.008559,41.687000
0.008564,41.685000
0.008569,41.684000
0.008574,41.682000
0.008579,41.680000
0.008585,41.679000
0.008590,41.676000
0.008595,41.674000
0.008600,41.673000
0.008605,41.671000
0.008610,41.669000
0.008615,41.666000
0.008620,41.664000
0.008625,41.661000
0.008630,41.660000
0.008636,41.658000
0.008641,41.656000
0.008646,41.654000
0.008651,41.651000
0.008656,41.649000
0.008661,41.647000
0.008666,41.645000
0.008671,41.643000
0.008676,41.641000
0.008681,41.640000
0.008686,41.639000
0.008692,41.638000
0.008697,41.636000
0.008702,41.634000
0.008707,41.632000
0.008712,41.631000
0.008717,41.629000
0.008722,41.627000
0.008727,41.625000
0.008732,41.624000
0.008737,41.622000
0.008742,41.621000
0.008748,41.619000
0.008753,41.617000
0.008758,41.616000
0.008763,41.614000
0.008768,41.613000
0.008773,41.611000
0.008778,41.609000
0.008783,41.607000
0.008788,41.606000
0.008793,41.605000
0.008799,41.603000
0.008804,41.601000
0.008809,41.598000
0.008814,41.596000
0.008819,41.594000
0.008824,41.592000
0.008829,41.591000
0.008834,41.589000
0.008839,41.588000
0.008844,41.586000
0.008849,41.584000
0.008855,41.582000
0.008860,41.581000
0.008865,41.579000
0.008870,41.577000
0.008875,41.576000
0.008880,41.574000
0.008885,41.572000
0.008890,41.570000
0.008895,41.568000
0.008900,41.566000
0.008906,41.564000
0.008911,41.563000
0.008916,41.561000
0.008921,41.559000
0.008926,41.557000
0.008931,41.555000
0.008936,41.554000
0.008941,41.553000
0.008946,41.551000
0.008951,41.549000
0.008956,41.547000
0.008962,41.545000
0.008967,41.542000
0.008972,41.540000
0.008977,41.538000
0.008982,41.536000
0.008987,41.534000
0.008992,41.532000
0.008997,41.531000
0.009002,41.529000
0.009007,41.527000
0.009013,41.525000
0.009018,41.524000
0.009023,41.522000
0.009028,41.520000
0.009033,41.519000
0.009038,41.517000
0.009043,41.515000
0.009048,41.513000
0.009053,41.512000
0.009058,41.511000
0.009063,41.509000
0.009069,41.508000
0.009074,41.506000
0.009079,41.504000
0.009084,41.502000
0.009089,41.499000
0.009094,41.497000
0.009099,41.495000
0.009104,41.494000
0.009109,41.492000
0.009114,41.491000
0.009120,41.490000
0.009125,41.489000
0.009130,41.488000
0.009135,41.487000
0.009140,41.485000
0.009145,41.483000
0.009150,41.482000
0.009155,41.479000
0.009160,41.477000
0.009165,41.475000
0.009170,41.473000
0.009176,41.472000
0.009181,41.470000
0.009186,41.469000
0.009191,41.468000
0.009196,41.466000
0.009201,41.465000
0.009206,41.463000
0.009211,41.461000
0.009216,41.459000
0.009221,41.457000
0.009226,41.455000
0.009232,41.454000
0.009237,41.452000
0.009242,41.450000
0.009247,41.448000
0.009252,41.446000
0.009257,41.444000
0.009262,41.442000
0.009267,41.439000
0.009272,41.437000
0.009277,41.435000
0.009283,41.433000
0.009288,41.432000
0.009293,41.431000
0.009298,41.429000
0.009303,41.428000
0.009308,41.426000
0.009313,41.425000
0.009318,41.423000
0.009323,41.422000
0.009328,41.421000
0.009333,41.419000
0.009339,41.417000
0.009344,41.415000
0.009349,41.413000
0.009354,41.410000
0.009359,41.409000
0.009364,41.407000
0.009369,41.406000
0.009374,41.405000
0.009379,41.402000
0.009384,41.400000
0.009390,41.397000
0.009395,41.395000
0.009400,41.394000
0.009405,41.392000
0.009410,41.391000
0.009415,41.390000
0.009420,41.389000
0.009425,41.387000
0.009430,41.385000
0.009435,41.384000
0.009440,41.382000
0.009446,41.381000
0.009451,41.380000
0.009456,41.378000
0.009461,41.376000
0.009466,41.374000
0.009471,41.372000
0.009476,41.370000
0.009481,41.367000
0.009486,41.364000
0.009491,41.362000
0.009497,41.359000
0.009502,41.357000
0.009507,41.354000
0.009512,41.352000
0.009517,41.350000
0.009522,41.349000
0.009527,41.347000
0.009532,41.346000
0.009537,41.345000
0.009542,41.344000
0.009547,41.342000
0.009553,41.340000
0.009558,41.338000
0.009563,41.337000
0.009568,41.336000
0.009573,41.334000
0.009578,41.333000
0.009583,41.331000
0.009588,41.329000
0.009593,41.327000
0.009598,41.326000
0.009604,41.324000
0.009609,41.322000
0.009614,41.320000
0.009619,41.318000
0.009624,41.316000
0.009629,41.314000
0.009634,41.312000
0.009639,41.310000
0.009644,41.309000
0.009649,41.307000
0.009654,41.306000
0.009660,41.304000
0.009665,41.302000
0.009670,41.300000
0.009675,41.298000
0.009680,41.296000
0.009685,41.293000
0.009690,41.291000
0.009695,41.290000
0.009700,41.288000
0.009705,41.286000
0.009710,41.284000
0.009716,41.282000
0.009721,41.281000
0.009726,41.280000
0.009731,41.278000
0.009736,41.277000
0.009741,41.276000
0.009746,41.274000
0.009751,41.272000
0.009756,41.270000
0.009761,41.268000
0.009767,41.267000
0.009772,41.266000
0.009777,41.264000
0.009782,41.263000
0.009787,41.261000
0.009792,41.260000
0.009797,41.258000
0.009802,41.256000
0.009807,41.255000
0.009812,41.252000
0.009817,41.250000
0.009823,41.248000
0.009828,41.247000
0.009833,41.245000
0.009838,41.243000
0.009843,41.241000
0.009848,41.239000
0.009853,41.237000
0.009858,41.235000
0.009863,41.233000
0.009868,41.232000
0.009874,41.230000
0.009879,41.228000
0.009884,41.226000
0.009889,41.224000
0.009894,41.223000
0.009899,41.221000
0.009904,41.220000
0.009909,41.218000
0.009914,41.217000
0.009919,41.216000
0.009924,41.214000
0.009930,41.212000
0.009935,41.210000
0.009940,41.208000
0.009945,41.206000
0.009950,41.205000
0.009955,41.203000
0.009960,41.202000
0.009965,41.200000
0.009970,41.198000
0.009975,41.196000
0.009981,41.195000
0.009986,41.193000
0.009991,41.192000
0.009996,41.191000
0.010001,41.190000
0.010006,41.189000
0.010011,41.188000
0.010016,41.186000
0.010021,41.184000
0.010026,41.182000
0.010031,41.181000
0.010037,41.179000
0.010042,41.177000
0.010047,41.175000
0.010052,41.172000
0.010057,41.170000
0.010062,41.168000
0.010067,41.166000
0.010072,41.164000
0.010077,41.162000
0.010082,41.161000
0.010087,41.158000
0.010093,41.156000
0.010098,41.154000
0.010103,41.151000
0.010108,41.149000
0.010113,41.146000
0.010118,41.145000
0.010123,41.144000
0.010128,41.143000
0.010133,41.141000
0.010138,41.139000
0.010144,41.137000
0.010149,41.134000
0.010154,41.132000
0.010159,41.129000
0.010164,41.127000
0.010169,41.124000
0.010174,41.122000
0.010179,41.120000
0.010184,41.119000
0.010189,41.117000
0.010194,41.116000
0.010200,41.114000
0.010205,41.112000
0.010210,41.110000
0.010215,41.109000
0.010220,41.107000
0.010225,41.105000
0.010230,41.103000
0.010235,41.102000
0.010240,41.101000
0.010245,41.100000
0.010251,41.098000
0.010256,41.096000
0.010261,41.094000
0.010266,41.093000
0.010271,41.091000
0.010276,41.090000
0.010281,41.087000
0.010286,41.086000
0.010291,41.084000
0.010296,41.083000
0.010301,41.081000
0.010307,41.079000
0.010312,41.077000
0.010317,41.074000
0.010322,41.072000
0.010327,41.070000
0.010332,41.068000
0.010337,41.067000
0.010342,41.065000
0.010347,41.065000
0.010352,41.063000
0.010358,41.062000
0.010363,41.060000
0.010368,41.058000
0.010373,41.056000
0.010378,41.055000
0.010383,41.054000
0.010388,41.052000
0.010393,41.050000
0.010398,41.048000
0.010403,41.045000
0.010408,41.043000
0.010414,41.042000
0.010419,41.041000
0.010424,41.040000
0.010429,41.038000
0.010434,41.036000
0.010439,41.035000
0.010444,41.033000
0.010449,41.032000
0.010454,41.030000
0.010459,41.029000
0.010465,41.027000
0.010470,41.024000
0.010475,41.021000
0.010480,41.019000
0.010485,41.017000
0.010490,41.014000
0.010495,41.012000
0.010500,41.010000
0.010505,41.009000
0.010510,41.007000
0.010515,41.006000
0.010521,41.004000
0.010526,41.002000
0.010531,41.001000
0.010536,40.999000
0.010541,40.997000
0.010546,40.996000
0.010551,40.994000
0.010556,40.992000
0.010561,40.990000
0.010566,40.989000
0.010571,40.987000
0.010577,40.986000
0.010582,40.984000
0.010587,40.982000
0.010592,40.980000
0.010597,40.978000
0.010602,40.976000
0.010607,40.974000
0.010612,40.972000
0.010617,40.971000
0.010622,40.970000
0.010628,40.968000
0.010633,40.966000
0.010638,40.965000
0.010643,40.963000
0.010648,40.962000
0.010653,40.961000
0.010658,40.959000
0.010663,40.958000
0.010668,40.955000
0.010673,40.953000
0.010678,40.951000
0.010684,40.948000
0.010689,40.946000
0.010694,40.944000
0.010699,40.943000
0.010704,40.941000
0.010709,40.940000
0.010714,40.939000
0.010719,40.937000
0.010724,40.936000
0.010729,40.934000
0.010735,40.932000
0.010740,40.930000
0.010745,40.928000
0.010750,40.926000
0.010755,40.924000
0.010760,40.922000
0.010765,40.920000
0.010770,40.918000
0.010775,40.917000
0.010780,40.915000
0.010785,40.914000
0.010791,40.913000
0.010796,40.913000
0.010801,40.912000
0.010806,40.910000
0.010811,40.908000
0.010816,40.906000
0.010821,40.903000
0.010826,40.901000
0.010831,40.899000
0.010836,40.897000
0.010842,40.895000
0.010847,40.893000
0.010852,40.892000
0.010857,40.891000
0.010862,40.890000
0.010867,40.888000
0.010872,40.887000
0.010877,40.885000
0.010882,40.883000
0.010887,40.882000
0.010892,40.880000
0.010898,40.878000
0.010903,40.875000
0.010908,40.873000
0.010913,40.872000
0.010918,40.870000
0.010923,40.869000
0.010928,40.867000
0.010933,40.865000
0.010938,40.864000
0.010943,40.862000
0.010949,40.861000
0.010954,40.860000
0.010959,40.858000
0.010964,40.857000
0.010969,40.855000
0.010974,40.854000
0.010979,40.852000
0.010984,40.850000
0.010989,40.848000
0.010994,40.846000
0.010999,40.844000
0.011005,40.842000
0.011010,40.840000
0.011015,40.838000
0.011020,40.837000
0.011025,40.835000
0.011030,40.834000
0.011035,40.832000
0.011040,40.831000
0.011045,40.830000
0.011050,40.827000
0.011055,40.825000
0.011061,40.822000
0.011066,40.820000
0.011071,40.818000
0.011076,40.817000
0.011081,40.816000
0.011086,40.814000
0.011091,40.813000
0.011096,40.811000
0.011101,40.809000
0.011106,40.808000
0.011112,40.807000
0.011117,40.805000
0.011122,40.802000
0.011127,40.800000
0.011132,40.798000
0.011137,40.796000
0.011142,40.795000
0.011147,40.794000
0.011152,40.793000
0.011157,40.790000
0.011162,40.788000
0.011168,40.785000
0.011173,40.784000
0.011178,40.782000
0.011183,40.781000
0.011188,40.780000
0.011193,40.778000
0.011198,40.776000
0.011203,40.774000
0.011208,40.771000
0.011213,40.770000
0.011219,40.768000
0.011224,40.767000
0.011229,40.766000
0.011234,40.764000
0.011239,40.763000
0.011244,40.760000
0.011249,40.759000
0.011254,40.757000
0.011259,40.756000
0.011264,40.754000
0.011269,40.752000
0.011275,40.750000
0.011280,40.747000
0.011285,40.746000
0.011290,40.744000
0.011295,40.742000
0.011300,40.741000
0.011305,40.740000
0.011310,40.738000
0.011315,40.736000
0.011320,40.735000
0.011326,40.733000
0.011331,40.732000
0.011336,40.731000
0.011341,40.729000
0.011346,40.728000
0.011351,40.725000
0.011356,40.723000
0.011361,40.721000
0.011366,40.719000
0.011371,40.718000
0.011376,40.716000
0.011382,40.714000
0.011387,40.711000
0.011392,40.710000
0.011397,40.708000
0.011402,40.706000
0.011407,40.704000
0.011412,40.702000
0.011417,40.700000
0.011422,40.698000
0.011427,40.696000
0.011432,40.694000
0.011438,40.693000
0.011443,40.691000
0.011448,40.690000
0.011453,40.688000
